player_id,player_name,player_display_name,position_x,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,gsis_id,position_y,game_id,pfr_game_id,game_type,pfr_player_id,position,team,opponent,offensive_snaps,offensive_snap_pct,defensive_snaps,defensive_snap_pct,special_teams_snaps,special_teams_snap_pct,total_snaps,gsis_id_depth_chart,position_depth_chart,depth_team,fanduel_fantasy_points,avg_fppg,seasons_played,last_season,total_games
00-0030874,D.Williams,Damien Williams,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ga4vusnfwfvhp2ksqw7x",KC,2018,1,REG,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,-0.5428627133369446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,00-0030874,RB,2018_01_KC_LAC,201809090sdg,REG,WillDa05,RB,KC,LAC,7.0,12.0,0.0,0.0,6.0,0.2,13.0,00-0030874,RB,3.0,0.0,0.0,5,2023,45
00-0030968,K.Smith,Keith Smith,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jolwasweebgk37nkl7ia",LV,2018,2,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,3.0,12.0,0.0,0.0,0.0,3.0,8.0,1.0,-3.1867032051086426,0.0,4.0,0.09375,0.0162162166088819,0.1519763469696045,0.0,1.2000000476837158,3.200000047683716,00-0030968,FB,2018_02_OAK_DEN,201809160den,REG,SmitKe03,FB,OAK,DEN,8.0,12.0,0.0,0.0,18.0,0.69,26.0,00-0030968,FB,1.0,2.2,0.0,6,2023,43
00-0031023,Q.Enunwa,Quincy Enunwa,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vsd27gfxzjt7v7izbjet",NYJ,2018,1,REG,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,9.0,63.0,1.0,0.0,0.0,63.0,42.0,4.0,5.0771164894104,0.0,1.0,0.449999988079071,0.3727810680866241,0.935946762561798,0.0,12.300000190734863,18.299999237060547,00-0031023,WR,2018_01_NYJ_DET,201809100det,REG,EnunQu00,WR,NYJ,DET,40.0,67.0,0.0,0.0,0.0,0.0,40.0,00-0031023,WR,2.0,15.3,0.0,2,2019,14
00-0031035,X.Grimble,Xavier Grimble,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/crjwhcfk4bt6dqojjppj",PIT,2018,3,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,-0.4190835952758789,0.0,0.0,0.0270270276814699,0.0942622944712638,0.106524147093296,0.0,0.0,0.0,00-0031035,TE,2018_03_PIT_TB,201809240tam,REG,GrimXa00,TE,PIT,TB,16.0,24.0,0.0,0.0,6.0,0.19,22.0,00-0031035,TE,3.0,0.0,0.0,2,2019,11
00-0031045,C.Hyde,Carlos Hyde,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qpmv42ldpkpdf1gpgeua",CLE,2018,1,REG,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,22.0,62.0,1.0,0.0,0.0,3.0,-2.574147701263428,0.0,1.0,2.0,3.0,0.0,0.0,0.0,-9.0,11.0,0.0,-0.603099524974823,0.0,-0.3333333432674408,0.0526315793395042,-0.0217917673289775,0.0636931285262107,0.0,12.5,13.5,00-0031045,RB,2018_01_PIT_CLE,201809090cle,REG,HydeCa00,RB,CLE,PIT,47.0,53.0,0.0,0.0,0.0,0.0,47.0,00-0031045,RB,1.0,13.0,0.0,4,2021,60
00-0031051,J.Brown,John Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xwyc2a0qfdxbbct6lso6",BAL,2018,1,REG,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,-0.5604997873306274,0.0,3.0,4.0,44.0,1.0,0.0,0.0,47.0,2.0,2.0,5.096516132354736,0.0,0.936170220375061,0.1081081107258796,0.1942148804664611,0.2981125712394714,0.0,10.5,13.5,00-0031051,WR,2018_01_BUF_BAL,201809090rav,REG,BrowJo02,WR,BAL,BUF,48.0,60.0,0.0,0.0,0.0,0.0,48.0,00-0031051,WR,1.0,12.0,0.0,5,2022,59
00-0031060,D.Thomas,De'Anthony Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ubevvtu8f1snobsxnnwl",KC,2018,1,REG,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,1.0,1.0,0.0,0.0,42.0,4.0,1.0,0.1113775745034217,0.0,0.0238095242530107,0.0799999982118606,0.125,0.2074999958276748,0.0,6.099999904632568,7.099999904632568,00-0031060,WR,2018_01_KC_LAC,201809090sdg,REG,ThomDe05,WR,KC,LAC,7.0,12.0,0.0,0.0,17.0,0.57,24.0,00-0031060,WR,2.0,6.6,0.0,2,2019,17
00-0031062,J.White,James White,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z1nnkmnstccnqya5d5ee",NE,2018,1,REG,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,5.0,18.0,0.0,0.0,0.0,0.0,-2.4974231719970703,0.0,4.0,9.0,38.0,1.0,0.0,0.0,37.0,28.0,2.0,-3.681984901428223,0.0,1.0270270109176636,0.2307692319154739,0.1156250014901161,0.4270913600921631,0.0,11.600000381469728,15.600000381469728,00-0031062,RB,2018_01_HOU_NE,201809090nwe,REG,WhitJa02,RB,NE,HOU,36.0,48.0,0.0,0.0,0.0,0.0,36.0,00-0031062,RB,1.0,13.6,0.0,4,2021,60
00-0031068,R.Grant,Ryan Grant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/im7fnk7uti759btkrdok",IND,2018,1,REG,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,9.0,59.0,0.0,0.0,0.0,59.0,23.0,3.0,1.4319826364517212,0.0,1.0,0.1730769276618957,0.2077464759349823,0.40503790974617,0.0,5.900000095367432,13.899999618530272,00-0031068,WR,2018_01_CIN_IND,201809090clt,REG,GranRy01,WR,IND,CIN,65.0,79.0,0.0,0.0,0.0,0.0,65.0,00-0031068,WR,1.0,9.9,0.0,2,2019,18
00-0031075,A.Blue,Alfred Blue,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qt9zmmipmlcin4gxs8wt",HOU,2018,1,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,5.0,36.0,1.0,0.0,0.0,4.0,2.378574848175049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,9.600000381469728,9.600000381469728,00-0031075,RB,2018_01_HOU_NE,201809090nwe,REG,BlueAl00,RB,HOU,NE,10.0,14.000000000000002,0.0,0.0,23.0,0.72,33.0,00-0031075,RB,2.0,9.6,0.0,1,2018,19
00-0031076,D.Fales,David Fales,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/izwtweargevmjanrafe3",NYJ,2019,5,REG,PHI,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.8420424461364746,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,00-0031076,QB,2019_05_NYJ_PHI,201910060phi,REG,FaleDa00,QB,NYJ,PHI,4.0,7.000000000000001,0.0,0.0,0.0,0.0,4.0,,,,0.0,0.0,1,2019,2
00-0031102,K.Bibbs,Kapri Bibbs,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvqplagyljhiso4imgiq",WAS,2018,3,REG,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,3.0,0.0,0.0,0.0,0.0,-0.4807904958724975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.3000000119209289,0.3000000119209289,00-0031102,RB,2018_03_GB_WAS,201809230was,REG,BibbKa00,RB,WAS,GB,6.0,10.0,0.0,0.0,7.0,0.24,13.0,,,,0.3,0.0,1,2018,10
00-0031166,S.Roberts,Seth Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wcralkq5mcdpsmjvkatl",LV,2018,1,REG,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,11.0,1.0,1.9384005069732664,0.0,0.0,0.0263157896697521,0.0,0.039473682641983,0.0,1.100000023841858,2.0999999046325684,00-0031166,WR,2018_01_LA_OAK,201809100rai,REG,RobeSe00,WR,OAK,LA,45.0,64.0,0.0,0.0,0.0,0.0,45.0,00-0031166,WR,2.0,1.6,0.0,3,2020,36
00-0031167,S.Simonson,Scott Simonson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cocieog4hemdjlipo1qh",NYG,2018,4,REG,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,7.0,0.0,0.0,0.0,5.0,2.0,1.0,0.7479076981544495,0.0,1.399999976158142,0.0243902429938316,0.0199999995529651,0.0505853667855262,0.0,0.699999988079071,1.7000000476837158,00-0031167,TE,2018_04_NO_NYG,201809300nyg,REG,SimoSc00,TE,NYG,NO,14.0,23.0,0.0,0.0,14.0,0.48,28.0,00-0031167,TE,2.0,1.2000000000000002,0.0,2,2019,18
00-0031189,T.Jones,T.J. Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqv9h42uxtxjl7jjs2dt",DET,2018,1,REG,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3.0,6.0,0.0,0.0,0.0,26.0,2.0,0.0,-0.8308811783790588,0.0,0.2307692319154739,0.0576923079788684,0.0645161271095275,0.1316997557878494,0.0,0.6000000238418579,1.600000023841858,00-0031189,WR,2018_01_NYJ_DET,201809100det,REG,JoneT.00,WR,DET,NYJ,17.0,24.0,0.0,0.0,0.0,0.0,17.0,00-0031189,WR,2.0,1.1,0.0,2,2019,35
00-0031209,S.Perry,Senorise Perry,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oswxcmdccm8me6v2n6ao",BUF,2019,17,REG,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,-2.1801352500915527,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,2.0,0.0,-0.8389626145362854,0.0,-1.0,0.0256410259753465,-0.0032679738942533,0.0361739583313465,0.0,0.4000000059604645,1.399999976158142,00-0031209,RB,2019_17_NYJ_BUF,201912290buf,REG,PerrSe00,RB,BUF,NYJ,9.0,14.000000000000002,0.0,0.0,17.0,0.68,26.0,00-0031209,RB,3.0,0.9,0.0,2,2020,4
00-0031228,T.Gabriel,Taylor Gabriel,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nc4aoax8j5mnnrjewu7p",CHI,2018,1,REG,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,5.0,25.0,0.0,0.0,0.0,6.0,19.0,1.0,-1.4733966588974,0.0,4.166666507720947,0.1515151560306549,0.0288461539894342,0.2474650293588638,0.0,2.5,7.5,00-0031228,WR,2018_01_CHI_GB,201809090gnb,REG,GabrTa00,WR,CHI,GB,60.0,86.0,0.0,0.0,0.0,0.0,60.0,00-0031228,WR,1.0,5.0,0.0,2,2019,29
00-0031235,O.Beckham,Odell Beckham,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etl34lkiscs2lpc4to2f",NYG,2018,1,REG,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,-1.0,0.0,0.0,0.0,0.0,-1.2583831548690796,0.0,11.0,15.0,111.0,0.0,0.0,0.0,146.0,20.0,4.0,0.7146701216697693,0.0,0.7602739930152893,0.4166666567325592,0.6160337328910828,1.0562236309051514,0.0,11.0,22.0,00-0031235,WR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0031235,WR,1.0,19.5,0.0,6,2024,96
00-0031257,P.Richardson,Paul Richardson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxsldwomavxfbs7gueqt",WAS,2018,1,REG,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,6.0,22.0,0.0,0.0,0.0,20.0,9.0,1.0,-1.6938735246658323,0.0,1.100000023841858,0.2068965584039688,0.1960784345865249,0.4475997388362884,0.0,2.200000047683716,6.199999809265137,00-0031257,WR,2018_01_WAS_ARI,201809090crd,REG,RichPa01,WR,WAS,ARI,61.0,77.0,0.0,0.0,0.0,0.0,61.0,00-0031257,WR,1.0,4.2,0.0,2,2019,19
00-0031260,L.Thomas,Logan Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/acm0ymhqdzqxdibwjphv",BUF,2018,1,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,24.0,0.0,0.0,0.0,39.0,0.0,1.0,1.9967358112335205,0.0,0.6153846383094788,0.0625,0.1111111119389534,0.1715277731418609,0.0,2.400000095367432,3.400000095367432,00-0031260,TE,2018_01_BUF_BAL,201809090rav,REG,ThomLo00,TE,BUF,BAL,18.0,28.000000000000004,0.0,0.0,25.0,0.74,43.0,00-0031260,TE,3.0,2.9000000000000004,0.0,6,2023,79
00-0031269,T.Carrie,T.J. Carrie,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kezxowzth44qm6wo1fgt",IND,2020,10,REG,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,6.0,6.0,00-0031269,DB,2020_10_IND_TEN,202011120oti,REG,CarrTr00,CB,IND,TEN,0.0,0.0,32.0,49.0,15.0,0.6,47.0,00-0031269,CB,2.0,0.0,0.0,1,2020,2
00-0031273,C.Brate,Cameron Brate,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhioqec65qy4z7s6w9a6",TB,2018,1,REG,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,-1.6621137857437134,0.0,0.0,0.0714285746216774,0.0351906158030033,0.131776288151741,0.0,0.0,0.0,00-0031273,TE,2018_01_TB_NO,201809090nor,REG,BratCa00,TE,TB,NO,24.0,36.0,0.0,0.0,0.0,0.0,24.0,00-0031273,TE,1.0,0.0,0.0,5,2022,82
00-0031280,D.Carr,Derek Carr,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cffbp9sqfioxa2jk2oqf",LV,2018,1,REG,LA,29.0,40.0,303.0,0.0,3.0,1.0,3.0,0.0,0.0,209.0,189.0,11.0,-12.649219512939451,0.0,1.4497607946395874,0.0468611568212509,2.0,1.0,0.0,0.0,0.0,0.0,-1.4943774938583374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,6.21999979019165,6.21999979019165,00-0031280,QB,2018_01_LA_OAK,201809100rai,REG,CarrDe02,QB,OAK,LA,70.0,100.0,0.0,0.0,0.0,0.0,70.0,00-0031280,QB,1.0,12.22,0.0,7,2024,116
00-0031285,D.Freeman,Devonta Freeman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjhvfwypu1byxfo2uvki",ATL,2018,1,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,6.0,36.0,0.0,0.0,0.0,1.0,-2.1849937438964844,0.0,3.0,5.0,14.0,0.0,0.0,0.0,-5.0,17.0,0.0,-3.2989628314971924,0.0,-2.799999952316284,0.1282051354646682,-0.0138888889923691,0.1825854629278183,0.0,5.0,8.0,00-0031285,RB,2018_01_ATL_PHI,201809060phi,REG,FreeDe00,RB,ATL,PHI,39.0,56.00000000000001,0.0,0.0,0.0,0.0,39.0,00-0031285,RB,1.0,6.5,0.0,4,2021,41
00-0031288,A.McCarron,AJ McCarron,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvakqnmsg35llkcme11h",LV,2018,9,REG,SF,1.0,3.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,1.0,0.0,-2.605230569839477,0.0,1.1428571939468384,,1.0,0.0,0.0,0.0,0.0,0.0,-3.246001005172729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.3199999928474426,0.3199999928474426,00-0031288,QB,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0031288,QB,2.0,0.32,0.0,4,2023,12
00-0031299,J.Matthews,Jordan Matthews,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lzmaxofoalitaiiuchm7",PHI,2018,3,REG,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,21.0,0.0,0.0,0.0,17.0,4.0,0.0,0.2524818778038025,0.0,1.2352941036224363,0.0540540553629398,0.0590277761220932,0.1224005222320556,0.0,2.0999999046325684,4.099999904632568,00-0031299,TE,2018_03_IND_PHI,201809230phi,REG,MattJo00,WR,PHI,IND,33.0,40.0,0.0,0.0,0.0,0.0,33.0,,,,3.1,0.0,3,2024,19
00-0031301,J.Hill,Jeremy Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rafvidcbp023aupumccx",NE,2018,1,REG,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,25.0,0.0,0.0,0.0,1.0,0.0145988529548048,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.2789809107780456,0.0,6.0,0.0256410259753465,0.0031250000465661,0.0406490378081798,0.0,3.0999999046325684,4.099999904632568,00-0031301,RB,2018_01_HOU_NE,201809090nwe,REG,HillJe01,RB,NE,HOU,12.0,16.0,0.0,0.0,6.0,0.19,18.0,00-0031301,RB,2.0,3.6,0.0,1,2018,2
00-0031319,D.Spencer,Diontae Spencer,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lf3axvxomg2ktozc1rei",DEN,2019,4,REG,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.2900563180446625,0.0,0.0,0.0285714287310838,0.0,0.0428571440279483,0.0,0.800000011920929,1.7999999523162842,00-0031319,WR,2019_04_JAX_DEN,201909290den,REG,SpenDi00,WR,DEN,JAX,2.0,4.0,0.0,0.0,13.0,0.37,15.0,00-0031319,WR,3.0,1.3,0.0,3,2021,49
00-0031325,S.Watkins,Sammy Watkins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nkqk4ac4uncxocqlgp2k",KC,2018,1,REG,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,5.0,21.0,0.0,0.0,0.0,27.0,7.0,1.0,0.3833794891834259,0.0,0.7777777910232544,0.2000000029802322,0.0803571417927742,0.356249988079071,0.0,2.0999999046325684,5.099999904632568,00-0031325,WR,2018_01_KC_LAC,201809090sdg,REG,WatkSa00,WR,KC,LAC,51.0,91.0,0.0,0.0,0.0,0.0,51.0,00-0031325,WR,1.0,3.6,0.0,5,2022,66
00-0031326,B.Ellington,Bruce Ellington,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqlup3kfumh2ifrixmfn",HOU,2018,1,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,8.0,37.0,1.0,0.0,0.0,71.0,13.0,3.0,2.292059898376465,0.0,0.5211267471313477,0.2352941185235977,0.1883289068937301,0.4847714006900787,0.0,9.699999809265137,13.699999809265137,00-0031326,WR,2018_01_HOU_NE,201809090nwe,REG,ElliBr00,WR,HOU,NE,65.0,88.0,0.0,0.0,0.0,0.0,65.0,00-0031326,WR,2.0,11.7,0.0,1,2018,14
00-0031339,D.Moncrief,Donte Moncrief,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iippulnxfyjgrlj2p5qw",JAX,2018,1,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,5.0,14.0,0.0,0.0,0.0,99.0,0.0,1.0,-5.915088176727295,0.0,0.1414141356945037,0.1515151560306549,0.4304347932338714,0.5285770893096924,0.0,1.399999976158142,2.400000095367432,00-0031339,WR,2018_01_JAX_NYG,201809090nyg,REG,MoncDo00,WR,JAX,NYG,43.0,68.0,0.0,0.0,0.0,0.0,43.0,00-0031339,WR,1.0,1.9,0.0,3,2020,25
00-0031344,C.Latimer,Cody Latimer,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/whgchcrp9pqx0waocewu",NYG,2018,2,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,3.0,41.0,0.0,0.0,0.0,73.0,0.0,1.0,2.223153829574585,0.0,0.5616438388824463,0.0681818202137947,0.2543554008007049,0.2803215086460113,0.0,4.099999904632568,6.099999904632568,00-0031344,WR,2018_02_NYG_DAL,201809160dal,REG,LatiCo00,WR,NYG,DAL,44.0,65.0,0.0,0.0,5.0,0.19,49.0,00-0031344,WR,2.0,5.1000000000000005,0.0,2,2019,37
00-0031359,K.Benjamin,Kelvin Benjamin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ygtlhauauds9yoyatu5e",BUF,2018,1,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,7.0,10.0,0.0,0.0,0.0,113.0,1.0,0.0,-12.038360595703123,0.0,0.0884955748915672,0.21875,0.3219373226165771,0.5534811019897461,0.0,1.0,2.0,00-0031359,WR,2018_01_BUF_BAL,201809090rav,REG,BenjKe00,WR,BUF,BAL,47.0,73.0,0.0,0.0,0.0,0.0,47.0,00-0031359,WR,1.0,1.5,0.0,1,2018,16
00-0031363,M.Palardy,Michael Palardy,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hoxfeahxcb9sbz83nose",CAR,2019,16,REG,IND,1.0,1.0,12.0,0.0,0.0,0.0,-0.0,0.0,0.0,10.0,2.0,1.0,3.804443597793579,0.0,1.2000000476837158,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.4799999892711639,0.4799999892711639,00-0031363,P,2019_16_CAR_IND,201912220clt,REG,PalaMi00,P,CAR,IND,0.0,0.0,0.0,0.0,7.0,0.27,7.0,00-0031363,P,1.0,0.48,0.0,2,2021,6
00-0031373,M.Bryant,Martavis Bryant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/davxza3iibzg7aw6c5jm",LV,2018,2,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,4.0,30.0,0.0,0.0,0.0,4.0,26.0,1.0,1.16900897026062,0.0,7.5,0.125,0.0216216221451759,0.2026351392269134,0.0,3.0,7.0,00-0031373,WR,2018_02_OAK_DEN,201809160den,REG,BryaMa00,WR,OAK,DEN,26.0,40.0,0.0,0.0,0.0,0.0,26.0,,,,5.0,0.0,1,2018,8
00-0031376,J.McKinnon,Jerick McKinnon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yezxe2j778cndbhkxwez",SF,2020,1,REG,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,24.0,0.0,0.0,0.0,0.0,1.6332223415374756,0.0,3.0,5.0,20.0,1.0,0.0,0.0,29.0,17.0,2.0,1.0221307277679443,0.0,0.6896551847457886,0.15625,0.1288888901472091,0.3245972096920013,0.0,10.399999618530272,13.399999618530272,00-0031376,RB,2020_01_ARI_SF,202009130sfo,REG,McKiJe00,RB,SF,ARI,19.0,31.0,0.0,0.0,9.0,0.32,28.0,00-0031376,RB,2.0,11.9,0.0,4,2023,76
