player_id,player_name,player_display_name,position_x,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,gsis_id,position_y,game_id,offensive_snaps,defensive_snaps,special_teams_snaps,total_snaps,offensive_snap_pct,defensive_snap_pct,special_teams_snap_pct,gsis_id_depth_chart,position,depth_team,fanduel_fantasy_points,seasons_played,last_season,total_games
00-0033604,K.Hogan,Krishawn Hogan,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wxw9mclsvbju33ixnqz9",NO,2019,16,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,4.0,0,0.0,0.0,2.0,2.0,0.0,-1.0189835,0,2.0,0.025641026,0.007168459,0.04347946,0.0,0.4,1.4,00-0033604,WR,2019_16_NO_TEN,7.0,0.0,16.0,23.0,11.11111111111111,0.0,47.05882352941176,00-0033604,WR,3.0,0.9,1,2019,1
00-0033611,R.Seals-Jones,Ricky Seals-Jones,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqwpbsutfe0anvjkqeux",ARI,2018,1,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,19.0,0,0.0,0.0,53.0,5.0,2.0,-5.9406004,0,0.35849056,0.1764706,0.25480768,0.44307128,0.0,1.9,4.9,00-0033611,TE,2018_01_WAS_ARI,49.0,0.0,0.0,49.0,92.45283018867924,0.0,0.0,00-0033611,TE,1.0,3.4000000000000004,4,2021,36
00-0033627,J.Croom,Jason Croom,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ce3qgmgn139gn6vu44zz",BUF,2018,1,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,18.0,0,0.0,0.0,27.0,12.0,1.0,-1.3729824,0,0.6666667,0.09375,0.07692308,0.19447115,0.0,1.8,3.8,00-0033627,TE,2018_01_BUF_BAL,19.0,1.0,16.0,36.0,22.89156626506024,1.4705882352941175,48.48484848484848,00-0033627,TE,2.0,2.8,2,2020,13
00-0033633,T.Gentry,Tanner Gentry,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykdkdfncfuiirn9qsrk9",BUF,2022,5,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-0.7896298,0,0.0,0.027777778,0.015486726,0.052507374,0.0,0.0,0.0,00-0033633,WR,2022_05_PIT_BUF,9.0,0.0,1.0,10.0,16.363636363636363,0.0,4.0,,,,0.0,1,2022,1
00-0033642,B.Bello,B.J. Bello,MLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcodwdsis92iva0h2wft",NYJ,2019,15,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,1.0,6.0,6.0,00-0033642,LB,2019_15_NYJ_BAL,0.0,2.0,15.0,17.0,0.0,2.941176470588235,53.57142857142857,00-0033642,MLB,2.0,0.0,1,2019,1
00-0033658,B.Jarwin,Blake Jarwin,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsn8rvgup22r5e53mu7i",DAL,2018,1,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,32.0,0.0,0.0,-0.9112293,0,0.0,0.03448276,0.14814815,0.15542784,0.0,0.0,0.0,00-0033658,TE,2018_01_DAL_CAR,22.0,0.0,15.0,37.0,33.84615384615385,0.0,71.42857142857143,00-0033658,TE,2.0,0.0,4,2021,39
00-0033681,K.Cole,Keelan Cole,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djdjurxk3b6y347zirvz",JAX,2018,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,54.0,0,0.0,0.0,39.0,15.0,3.0,1.5722672,0,1.3846154,0.121212125,0.16956522,0.30051383,0.0,5.4,8.4,00-0033681,WR,2018_01_JAX_NYG,49.0,0.0,0.0,49.0,75.38461538461539,0.0,0.0,00-0033681,WR,1.0,6.9,5,2022,118
00-0033696,S.Culkin,Sean Culkin,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pj36sitdqfq76pveqckq",LAC,2018,12,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,24.0,0,0.0,0.0,24.0,0.0,1.0,2.271966,0,1.0,0.032258064,0.1904762,0.18172044,0.0,2.4,3.4,00-0033696,TE,2018_12_ARI_LAC,5.0,0.0,10.0,15.0,7.462686567164178,0.0,35.714285714285715,00-0033696,TE,3.0,2.9000000000000004,2,2019,3
00-0033705,A.Patton,Andre Patton,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dca3n5hsrjgafphple2g",LAC,2019,4,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,22.0,0,0.0,0.0,49.0,10.0,2.0,0.4814658,0,0.4489796,0.13333334,0.2033195,0.34232366,0.0,2.2,4.2,00-0033705,WR,2019_04_LAC_MIA,21.0,0.0,12.0,33.0,32.30769230769231,0.0,54.54545454545454,,,,3.2,1,2019,7
00-0033720,C.Thompson,Colin Thompson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lbjhmxtdg1i6ichpzrbw",CAR,2020,8,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,-1.0,0.0,0.0,-0.5121308,0,0.0,0.03846154,-0.004524887,0.054524887,0.0,0.0,0.0,00-0033720,TE,2020_08_ATL_CAR,12.0,0.0,11.0,23.0,21.428571428571427,0.0,50.0,00-0033720,TE,3.0,0.0,2,2021,3
00-0033725,C.Clement,Corey Clement,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rrbdxl0frmnyr1qcgexd",PHI,2018,1,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,26.0,0,0.0,0.0,1.0,-0.22061983,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.6,2.6,00-0033725,RB,2018_01_ATL_PHI,17.0,1.0,17.0,35.0,23.61111111111111,1.3333333333333337,68.0,00-0033725,RB,3.0,2.6,4,2022,53
00-0033733,G.Ward,Greg Ward,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/avy32bijim6pgiiu8gtz",PHI,2019,12,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,7,40.0,0,0.0,0.0,21.0,26.0,3.0,1.8286588,0,1.9047619,0.15555556,0.07692308,0.2871795,0.0,4.0,10.0,00-0033733,WR,2019_12_SEA_PHI,37.0,0.0,7.0,44.0,57.8125,0.0,31.818181818181817,,,,7.0,3,2021,60
00-0033742,T.Swoopes,Tyrone Swoopes,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ezsap0lrb7u92giefiyb",SEA,2018,6,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,23.0,0,0.0,0.0,8.0,15.0,1.0,3.1101873,0,2.875,0.04347826,0.035714287,0.09021739,0.0,2.3,3.3,00-0033742,TE,2018_06_SEA_OAK,27.0,0.0,5.0,32.0,42.1875,0.0,26.31578947368421,,,,2.8000000000000003,2,2019,2
00-0033760,J.Davis,Justin Davis,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lxkhwmzny52eexsdyqnq",LA,2018,14,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,19.0,0,0.0,0.0,1.0,0.08218222,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.9,1.9,00-0033760,RB,2018_14_LA_CHI,1.0,0.0,8.0,9.0,1.36986301369863,0.0,34.78260869565217,00-0033760,RB,3.0,1.9,1,2018,2
00-0033770,J.Hardee,Justin Hardee,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cgnntlve9jglm2cqwigt",NO,2018,4,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,10.0,0,0.0,0.0,8.0,2.0,1.0,3.047106,0,1.25,0.030303031,0.032,0.067854546,0.0,1.0,2.0,00-0033770,DB,2018_04_NO_NYG,1.0,0.0,17.0,18.0,1.4492753623188406,0.0,62.96296296296296,00-0033770,CB,3.0,1.5,2,2019,2
00-0033773,R.McCarron,Riley McCarron,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p2ktqatwl7ryhwjiycio",NE,2018,1,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,27.0,0.0,0.0,-0.5395764,0,0.0,0.025641026,0.084375,0.09752404,0.0,0.0,0.0,00-0033773,WR,2018_01_HOU_NE,16.0,0.0,11.0,27.0,21.052631578947366,0.0,34.375,00-0033773,WR,3.0,0.0,1,2018,1
00-0033789,T.Logan,T.J. Logan,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ujf1khcqyjvzh8lukjdv",ARI,2018,10,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,14.0,0,0.0,0.0,4.0,10.0,0.0,-1.1610065,0,3.5,0.054054055,0.014925373,0.09152884,0.0,1.4,3.4,00-0033789,RB,2018_10_ARI_KC,3.0,0.0,6.0,9.0,4.10958904109589,0.0,24.0,00-0033789,RB,3.0,2.4000000000000004,2,2019,25
00-0033791,B.Wilson,Brandon Wilson,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qivxnok733r3757ruzqy",CIN,2019,6,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,1.0,6.0,6.0,00-0033791,DB,2019_06_CIN_BAL,0.0,52.0,14.0,66.0,0.0,67.53246753246754,56.00000000000001,00-0033791,FS,2.0,0.0,2,2020,3
00-0033798,M.Schreck,Mason Schreck,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/clgbpt0n6wqmkgaeeucy",CIN,2020,13,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,2.0,0.0,0.0,-0.76691544,0,0.0,0.037037037,0.012345679,0.06419753,0.0,0.0,0.0,00-0033798,TE,2020_13_CIN_MIA,1.0,1.0,11.0,13.0,1.818181818181818,1.4084507042253522,45.83333333333333,00-0033798,TE,3.0,0.0,2,2022,3
00-0033838,T.Edmunds,Trey Edmunds,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xuzfvi2xmfnlkmlbqun3",PIT,2019,8,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,0.0,0,0.0,0.0,0.0,-0.78614265,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.0,0.0,00-0033838,RB,2019_08_MIA_PIT,2.0,0.0,14.0,16.0,3.389830508474576,0.0,63.63636363636363,00-0033838,RB,3.0,0.0,1,2019,6
00-0033839,D.Westbrook,Dede Westbrook,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jjlxw2ircxecpx3ipeax",JAX,2018,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,51.0,0,0.0,0.0,55.0,10.0,4.0,3.7286253,0,0.92727274,0.18181819,0.23913044,0.44011858,0.0,5.1,10.1,00-0033839,WR,2018_01_JAX_NYG,33.0,0.0,0.0,33.0,50.76923076923077,0.0,0.0,00-0033839,WR,2.0,7.6,4,2021,103
00-0033840,C.Hansen,Chad Hansen,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnqylrclnnacn5lymvrk",HOU,2020,13,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,7,101.0,0,0.0,0.0,111.0,13.0,5.0,6.2607327,0,0.9099099,0.1891892,0.28388748,0.48250502,0.0,10.1,15.1,00-0033840,WR,2020_13_IND_HOU,59.0,0.0,0.0,59.0,92.1875,0.0,0.0,,,,15.6,1,2020,5
00-0033856,L.Fournette,Leonard Fournette,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxppoc7zqcjnbnk0awz",JAX,2018,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,41.0,0,0.0,0.0,2.0,0.55693907,0,3,3,14.0,0,0.0,0.0,-8.0,22.0,2.0,1.3500233,0,-1.75,0.09090909,-0.034782607,0.11201581,0.0,5.5,8.5,00-0033856,RB,2018_01_JAX_NYG,21.0,0.0,0.0,21.0,32.30769230769231,0.0,0.0,00-0033856,RB,1.0,7.000000000000001,6,2023,75
00-0033859,J.Malone,Josh Malone,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q0qpgsvrkxi4al0dkjij",CIN,2018,2,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.49450713,0,,0.024390243,0.0,0.036585364,0.0,0.0,0.0,00-0033859,WR,2018_02_BAL_CIN,6.0,0.0,6.0,12.0,6.976744186046512,0.0,20.0,00-0033859,WR,2.0,0.0,2,2020,4
00-0033871,C.Davis,Corey Davis,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hr0uv4ai1zhkn7nof2a2",TEN,2018,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,13,62.0,0,0.0,0.0,112.0,25.0,4.0,-3.3999217,0,0.5535714,0.34210527,0.43243244,0.81586057,0.0,6.2,12.2,00-0033871,WR,2018_01_TEN_MIA,65.0,0.0,0.0,65.0,91.54929577464787,0.0,0.0,00-0033871,WR,1.0,9.2,5,2022,73
00-0033879,O.Howard,O.J. Howard,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wlvviyfhdn5fz5p04r95",TB,2018,1,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,54.0,0,0.0,0.0,36.0,18.0,2.0,4.650595,0,1.5,0.071428575,0.10557185,0.18104315,0.0,5.4,7.4,00-0033879,TE,2018_01_TB_NO,40.0,0.0,9.0,49.0,63.49206349206349,0.0,27.27272727272727,00-0033879,TE,1.0,6.4,5,2022,49
00-0033893,D.Cook,Dalvin Cook,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kl291pby4vjh160bkirg",MIN,2018,1,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,40.0,0,1.0,1.0,1.0,-11.690576,0,6,7,55.0,0,0.0,0.0,-16.0,69.0,3.0,2.0340242,0,-3.4375,0.2,-0.06504065,0.25447154,0.0,7.5,13.5,00-0033893,RB,2018_01_SF_MIN,59.0,0.0,0.0,59.0,78.66666666666666,0.0,0.0,00-0033893,RB,1.0,10.5,7,2024,91
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LA,2018,2,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,17.0,0,0.0,0.0,5.0,12.0,0.0,1.4963584,0,3.4,0.032258064,0.016722407,0.06009278,0.0,1.7,2.7,00-0033895,TE,2018_02_ARI_LA,8.0,0.0,1.0,9.0,10.666666666666668,0.0,5.555555555555555,00-0033895,TE,2.0,2.2,7,2024,104
00-0033896,A.Shaheen,Adam Shaheen,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5swstfh0vf6f6w2hr",CHI,2018,11,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,1,,,,,0.0,2.0,2.0,00-0033896,TE,2018_11_MIN_CHI,18.0,0.0,0.0,18.0,25.352112676056336,0.0,0.0,,,,0.0,4,2021,33
00-0033899,D.Kizer,DeShone Kizer,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ajaqaaxoogjnfgxduv4u",GB,2018,1,REG,CHI,4,7,55.0,0,1.0,2.0,21.0,1,1,65.0,34.0,3.0,-7.904371,0,0.84615386,0.015800511,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-1.8,-1.8,00-0033899,QB,2018_01_CHI_GB,14.0,0.0,0.0,14.0,22.22222222222222,0.0,0.0,00-0033899,QB,2.0,-0.7999999999999998,1,2018,3
00-0033911,T.Taylor,Taywan Taylor,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n0kolr3zjappzojczo5w",TEN,2018,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,28.0,0.0,0.0,-1.458038,0,0.0,0.02631579,0.10810811,0.11514936,0.0,0.0,0.0,00-0033911,WR,2018_01_TEN_MIA,9.0,0.0,0.0,9.0,12.676056338028168,0.0,0.0,00-0033911,WR,2.0,0.0,3,2020,15
00-0033925,D.Foreman,D'Onta Foreman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fhxviqgdrngc8gvvhnor",HOU,2018,16,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,-1.0,0,1.0,0.0,0.0,-4.896639,0,2,2,28.0,1,0.0,0.0,18.0,10.0,1.0,2.8171039,0,1.5555556,0.05,0.043062203,0.10514354,0.0,8.7,10.7,00-0033925,RB,2018_16_HOU_PHI,33.0,0.0,0.0,33.0,47.82608695652174,0.0,0.0,,,,7.699999999999999,6,2024,56
00-0033932,K.Golladay,Kenny Golladay,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vck7awhkwwhui3ndgts3",DET,2018,1,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,12,114.0,0,0.0,0.0,115.0,52.0,6.0,-1.1535615,0,0.99130434,0.23076923,0.2853598,0.5459057,0.0,11.4,18.4,00-0033932,WR,2018_01_NYJ_DET,67.0,0.0,0.0,67.0,94.3661971830986,0.0,0.0,00-0033932,WR,2.0,17.9,5,2022,56
00-0033933,C.Williams,Chad Williams,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/euzfm4rfpar0i5lmm2df",ARI,2018,1,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,3,0.0,0,0.0,0.0,45.0,0.0,0.0,-2.1899407,0,0.0,0.0882353,0.21634616,0.28379524,0.0,0.0,0.0,00-0033933,WR,2018_01_WAS_ARI,51.0,0.0,0.0,51.0,96.22641509433964,0.0,0.0,00-0033933,WR,1.0,0.0,2,2019,11
00-0033936,C.Beathard,C.J. Beathard,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yw8euaevcvwswbx5w27w",SF,2018,4,REG,LAC,23,37,298.0,2,2.0,1.0,10.0,0,0,205.0,170.0,13.0,-1.8345344,0,1.4536586,0.063785166,7,19.0,0,1.0,0.0,1.0,-1.7990956,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,17.82,17.82,00-0033936,QB,2018_04_SF_LAC,61.0,0.0,0.0,61.0,100.0,0.0,0.0,00-0033936,QB,2.0,17.82,5,2023,24
00-0033948,J.Williams,Jamaal Williams,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qerbr9qnhpn27cyogu4x",GB,2018,1,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,47.0,0,0.0,0.0,2.0,-3.8718019,0,0,2,0.0,0,0.0,0.0,28.0,0.0,0.0,-1.952216,0,0.0,0.055555556,0.08235294,0.1409804,0.0,4.7,4.7,00-0033948,RB,2018_01_CHI_GB,40.0,0.0,0.0,40.0,63.49206349206349,0.0,0.0,00-0033948,RB,1.0,4.7,7,2024,124
00-0033950,W.Gallman,Wayne Gallman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zrc9lbsy94hxanrf5voo",NYG,2018,1,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-1.0,0,0.0,0.0,0.0,-0.81760126,0,2,2,9.0,0,0.0,0.0,0.0,9.0,0.0,0.30296683,0,0.0,0.055555556,0.0,0.083333336,0.0,0.8,2.8,00-0033950,RB,2018_01_JAX_NYG,6.0,0.0,4.0,10.0,8.333333333333332,0.0,13.79310344827586,00-0033950,RB,2.0,1.8,4,2021,42
00-0033951,M.Mack,Marlon Mack,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d3sdoo1yiey5oiyblulk",IND,2018,2,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,34.0,0,0.0,0.0,1.0,-0.98848575,0,1,2,2.0,0,0.0,0.0,-9.0,6.0,0.0,-0.98981273,0,-0.22222222,0.06451613,-0.06818182,0.049046922,0.0,3.6,4.6,00-0033951,RB,2018_02_IND_WAS,18.0,0.0,0.0,18.0,29.508196721311474,0.0,0.0,00-0033951,RB,3.0,4.1000000000000005,5,2022,40
00-0033953,J.Leggett,Jordan Leggett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kjcxnm0lntsec4idp0gi",NYJ,2018,3,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,8.0,0.0,0.0,-0.83699703,0,0.0,0.033333335,0.03960396,0.07772277,0.0,0.0,0.0,00-0033953,TE,2018_03_NYJ_CLE,20.0,0.0,5.0,25.0,30.303030303030305,0.0,16.666666666666664,,,,0.0,1,2018,14
00-0033957,R.Adams,Rodney Adams,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ae8lsm9ahaczhqfz1pvo",CHI,2021,13,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,15.0,0.0,0.0,-0.8159439,0,0.0,0.025,0.06666667,0.08416667,0.0,0.0,0.0,00-0033957,WR,2021_13_ARI_CHI,11.0,0.0,0.0,11.0,13.750000000000002,0.0,0.0,,,,0.0,1,2021,1
00-0033958,N.Peterman,Nathan Peterman,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/owifll49p0mmsjgf7rhn",BUF,2018,1,REG,BAL,5,18,24.0,0,2.0,3.0,12.0,0,0,148.0,25.0,0.0,-23.950865,0,0.16216215,-0.13323717,1,1.0,0,0.0,0.0,0.0,-0.8163583,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-2.94,-2.94,00-0033958,QB,2018_01_BUF_BAL,34.0,0.0,0.0,34.0,50.0,0.0,0.0,00-0033958,QB,1.0,-0.94,5,2023,10
00-0033968,S.Coley,Stacy Coley,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yawmfaxmvob2piqusoji",MIN,2018,2,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,9.0,0.0,0.0,-0.22384624,0,0.0,0.020833334,0.024930747,0.048701525,0.0,0.0,0.0,00-0033968,WR,2018_02_MIN_GB,13.0,0.0,5.0,18.0,17.80821917808219,0.0,13.513513513513514,00-0033968,WR,2.0,0.0,1,2018,3
00-0033994,F.Brown,Fred Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljihjkepcfnshjkom2un",DEN,2019,6,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,5.0,0,0.0,0.0,5.0,0.0,0.0,-0.42626297,0,1.0,0.03846154,0.023923445,0.07443872,0.0,0.5,1.5,00-0033994,WR,2019_06_TEN_DEN,9.0,0.0,16.0,25.0,13.043478260869565,0.0,59.25925925925925,00-0033994,WR,3.0,1.0,1,2019,2
00-0034011,D.Arnold,Dan Arnold,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wym2o0jlxcvswj3gy9kv",NO,2018,7,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,35.0,0,0.0,0.0,32.0,11.0,2.0,1.3740952,0,1.09375,0.10714286,0.17297298,0.28179535,0.0,3.5,5.5,00-0034011,TE,2018_07_NO_BAL,12.0,0.0,0.0,12.0,16.216216216216218,0.0,0.0,00-0034011,TE,3.0,4.5,5,2022,47
